[1063, 374;
  648, 365;
  673, 369;
  1061, 369;
  649, 370;
  669, 370;
  1068, 373;
  1034, 374;
  995, 375;
  1041, 375;
  1073, 375;
  1069, 376;
  541, 377;
  989, 377;
  997, 377;
  559, 379;
  1069, 379;
  1068, 381;
  554, 384;
  122, 385;
  1063, 385;
  1067, 388;
  548, 395;
  669, 399;
  1064, 400;
  676, 401;
  543, 406;
  535, 419;
  540, 419;
  546, 420;
  533, 422;
  541, 425;
  535, 427;
  544, 427;
  152, 435;
  154, 439;
  1048, 439;
  1063, 441;
  305, 442;
  1046, 442;
  1067, 443;
  1054, 444;
  1058, 444;
  1051, 448;
  1043, 450;
  1058, 450;
  1061, 450;
  108, 452;
  1069, 452;
  1053, 453;
  1074, 453;
  1273, 454;
  1052, 455;
  1069, 455;
  971, 456;
  1056, 457;
  157, 458;
  1077, 458;
  1067, 459;
  975, 461;
  1075, 461;
  1038, 462;
  1065, 462;
  157, 463;
  539, 463;
  972, 463;
  1067, 463;
  672, 464;
  1062, 464;
  1070, 464;
  679, 465;
  961, 465;
  1054, 465;
  1082, 465;
  1089, 465;
  1103, 466;
  1109, 466;
  157, 467;
  968, 467;
  1058, 467;
  1077, 467;
  1096, 467;
  1054, 469;
  1093, 469;
  970, 470;
  965, 471;
  1117, 471;
  1056, 472;
  1053, 473;
  1051, 474;
  1084, 474;
  1096, 474;
  1104, 474;
  155, 476;
  1055, 476;
  1093, 476;
  1046, 477;
  1066, 477;
  1088, 477;
  823, 478;
  1079, 478;
  1101, 478;
  128, 479;
  1105, 479;
  1143, 479;
  939, 480;
  1058, 480;
  1096, 480;
  1109, 480;
  929, 481;
  1054, 482;
  1070, 482;
  1074, 482;
  1057, 483;
  1065, 483;
  1089, 483;
  653, 484;
  1052, 485;
  1069, 485;
  1084, 485;
  1097, 486;
  1113, 486;
  957, 487;
  1065, 487;
  1078, 487;
  1047, 488;
  1050, 489;
  1057, 489;
  658, 490;
  1048, 490;
  1060, 490;
  668, 491;
  1075, 491;
  1078, 491;
  1120, 491;
  1254, 491;
  1065, 492;
  956, 493;
  651, 494;
  1051, 494;
  1059, 494;
  1123, 494;
  1131, 494;
  1068, 495;
  1128, 495;
  1071, 496;
  1077, 496;
  76, 497;
  151, 497;
  650, 498;
  1081, 498;
  954, 499;
  149, 502;
  1045, 502;
  1074, 502;
  1122, 502;
  1158, 502;
  655, 503;
  663, 503;
  1161, 503;
  1044, 504;
  1153, 505;
  1216, 506;
  650, 507;
  635, 508;
  659, 508;
  1086, 508;
  632, 509;
  1061, 510;
  1072, 510;
  1077, 510;
  1089, 510;
  628, 511;
  625, 513;
  660, 513;
  1238, 513;
  1243, 513;
  623, 514;
  1052, 514;
  1080, 514;
  1085, 514;
  1198, 514;
  1147, 515;
  1247, 515;
  659, 516;
  1077, 516;
  1081, 516;
  1093, 516;
  1232, 516;
  657, 517;
  168, 518;
  1151, 518;
  627, 519;
  1088, 519;
  1129, 519;
  1249, 519;
  1253, 520;
  1258, 520;
  943, 521;
  1083, 521;
  1064, 522;
  1066, 522;
  971, 523;
  939, 524;
  1058, 524;
  1079, 524;
  578, 525;
  1073, 525;
  1160, 525;
  1261, 525;
  1066, 526;
  613, 527;
  1152, 527;
  960, 528;
  1084, 528;
  106, 529;
  584, 529;
  605, 529;
  614, 529;
  1067, 529;
  1262, 529;
  930, 530;
  1064, 530;
  1075, 530;
  572, 531;
  595, 531;
  542, 532;
  615, 532;
  936, 532;
  1064, 532;
  1070, 532;
  1153, 532;
  1080, 533;
  1264, 533;
  580, 534;
  655, 534;
  1066, 534;
  1084, 534;
  1077, 535;
  540, 536;
  1073, 536;
  1148, 536;
  544, 537;
  969, 537;
  1067, 537;
  1075, 537;
  1126, 537;
  935, 538;
  1061, 538;
  1069, 538;
  1081, 538;
  1103, 538;
  1138, 538;
  594, 539;
  656, 539;
  547, 540;
  551, 540;
  648, 540;
  1074, 540;
  1141, 540;
  542, 541;
  570, 541;
  623, 541;
  650, 541;
  1049, 541;
  1135, 541;
  550, 542;
  633, 542;
  972, 542;
  1067, 542;
  1080, 542;
  1124, 542;
  627, 543;
  1085, 543;
  1089, 543;
  497, 544;
  574, 544;
  604, 544;
  942, 544;
  967, 544;
  1138, 544;
  1228, 544;
  543, 545;
  571, 545;
  596, 545;
  1055, 545;
  610, 546;
  963, 546;
  1077, 546;
  1148, 546;
  483, 547;
  539, 547;
  1143, 547;
  461, 548;
  467, 548;
  565, 548;
  574, 548;
  588, 548;
  599, 548;
  1072, 548;
  1148, 548;
  554, 549;
  962, 549;
  1053, 549;
  1091, 549;
  605, 550;
  617, 550;
  964, 550;
  1085, 550;
  1154, 550;
  538, 551;
  568, 551;
  672, 551;
  494, 552;
  543, 552;
  561, 552;
  975, 552;
  1058, 552;
  519, 553;
  555, 553;
  613, 553;
  1087, 553;
  1101, 553;
  169, 554;
  976, 554;
  1068, 554;
  1078, 554;
  1105, 554;
  497, 555;
  517, 555;
  580, 555;
  612, 555;
  919, 555;
  1064, 555;
  1146, 555;
  573, 556;
  1056, 556;
  1219, 556;
  169, 557;
  424, 557;
  552, 557;
  565, 557;
  620, 557;
  1073, 557;
  1082, 557;
  1100, 557;
  1126, 557;
  193, 558;
  437, 558;
  921, 558;
  962, 558;
  1053, 558;
  1068, 558;
  1104, 558;
  433, 559;
  580, 559;
  1081, 559;
  1091, 559;
  1115, 559;
  499, 560;
  527, 560;
  568, 560;
  1088, 560;
  415, 561;
  532, 561;
  555, 561;
  590, 561;
  1010, 561;
  1074, 561;
  1080, 561;
  1136, 561;
  1065, 562;
  1069, 562;
  495, 563;
  631, 563;
  1014, 563;
  1053, 563;
  1101, 563;
  1217, 563;
  411, 564;
  544, 564;
  587, 564;
  1057, 564;
  1083, 564;
  191, 565;
  598, 565;
  926, 565;
  1115, 565;
  410, 566;
  593, 566;
  899, 566;
  1094, 566;
  1108, 566;
  1161, 566;
  1221, 566;
  434, 567;
  550, 567;
  892, 567;
  1063, 567;
  1069, 567;
  1073, 567;
  1103, 567;
  491, 568;
  560, 568;
  575, 568;
  580, 568;
  950, 568;
  557, 569;
  562, 569;
  634, 569;
  1053, 569;
  1156, 569;
  471, 570;
  916, 570;
  1076, 570;
  1111, 570;
  1117, 570;
  431, 571;
  463, 571;
  589, 571;
  593, 571;
  626, 571;
  677, 571;
  936, 571;
  470, 572;
  586, 572;
  1048, 572;
  1076, 572;
  1084, 572;
  521, 573;
  932, 573;
  1040, 573;
  1127, 573;
  578, 574;
  1045, 574;
  1069, 574;
  674, 575;
  519, 576;
  559, 576;
  565, 576;
  651, 576;
  986, 576;
  992, 576;
  1056, 576;
  569, 577;
  1047, 577;
  1051, 577;
  1058, 577;
  1066, 577;
  1083, 577;
  427, 578;
  519, 578;
  551, 578;
  576, 578;
  638, 578;
  671, 578;
  679, 578;
  1060, 578;
  1055, 579;
  1108, 579;
  426, 580;
  572, 580;
  578, 580;
  583, 580;
  915, 580;
  994, 580;
  1063, 580;
  1078, 580;
  1100, 580;
  404, 581;
  554, 581;
  558, 581;
  1082, 581;
  1086, 581;
  1114, 581;
  1138, 581;
  1230, 581;
  409, 582;
  491, 582;
  529, 582;
  570, 582;
  641, 582;
  674, 582;
  904, 582;
  917, 582;
  944, 582;
  966, 582;
  1067, 582;
  1227, 582;
  414, 583;
  486, 583;
  913, 583;
  975, 583;
  1077, 583;
  499, 584;
  523, 584;
  600, 584;
  890, 584;
  1073, 584;
  639, 585;
  671, 585;
  901, 585;
  988, 585;
  555, 586;
  632, 586;
  1105, 586;
  448, 587;
  597, 587;
  917, 587;
  944, 587;
  1087, 587;
  515, 588;
  660, 588;
  1082, 588;
  1104, 588;
  1128, 588;
  416, 589;
  448, 589;
  497, 589;
  538, 589;
  559, 589;
  1073, 589;
  1079, 589;
  1231, 589;
  594, 590;
  674, 590;
  991, 590;
  1083, 590;
  1090, 590;
  1103, 590;
  1233, 590;
  375, 591;
  984, 591;
  1096, 591;
  538, 592;
  628, 592;
  671, 592;
  1049, 592;
  1085, 592;
  609, 593;
  917, 593;
  538, 594;
  649, 594;
  977, 594;
  1092, 594;
  1099, 594;
  478, 595;
  677, 595;
  686, 595;
  957, 595;
  997, 596;
  1050, 596;
  1126, 596;
  590, 597;
  615, 597;
  1057, 597;
  1274, 597;
  445, 598;
  509, 598;
  501, 599;
  535, 599;
  907, 599;
  1095, 599;
  609, 600;
  611, 600;
  975, 600;
  1092, 600;
  1105, 600;
  1230, 600;
  1260, 600;
  589, 601;
  615, 601;
  1132, 601;
  435, 602;
  508, 602;
  1100, 602;
  624, 603;
  630, 603;
  1112, 603;
  180, 604;
  377, 604;
  1031, 604;
  1047, 604;
  1100, 604;
  523, 605;
  563, 605;
  363, 606;
  505, 606;
  595, 606;
  633, 606;
  920, 606;
  1149, 606;
  1156, 606;
  1255, 606;
  576, 607;
  670, 607;
  362, 608;
  432, 608;
  661, 608;
  935, 608;
  1012, 608;
  463, 609;
  539, 609;
  628, 609;
  885, 609;
  929, 609;
  1111, 609;
  499, 610;
  932, 610;
  586, 611;
  441, 612;
  546, 612;
  606, 613;
  666, 613;
  879, 613;
  1111, 613;
  461, 614;
  626, 614;
  971, 614;
  452, 615;
  673, 615;
  460, 616;
  676, 616;
  1115, 616;
  455, 617;
  494, 617;
  627, 617;
  992, 618;
  353, 619;
  395, 619;
  401, 619;
  695, 619;
  1116, 619;
  546, 620;
  556, 620;
  650, 620;
  903, 620;
  1069, 620;
  1084, 620;
  883, 621;
  1137, 621;
  693, 622;
  1139, 622;
  580, 623;
  643, 623;
  1078, 623;
  901, 624;
  912, 624;
  555, 625;
  664, 625;
  981, 625;
  1112, 625;
  1154, 625;
  669, 626;
  945, 626;
  941, 629;
  563, 630;
  652, 630;
  673, 630;
  897, 630;
  1044, 630;
  1085, 630;
  1146, 630;
  379, 631;
  387, 631;
  395, 631;
  1031, 631;
  1042, 631;
  1155, 631;
  433, 632;
  556, 632;
  1166, 632;
  509, 633;
  569, 633;
  870, 633;
  1035, 633;
  386, 634;
  519, 634;
  589, 634;
  718, 634;
  480, 635;
  488, 635;
  576, 635;
  619, 635;
  679, 635;
  903, 635;
  586, 636;
  962, 636;
  563, 637;
  713, 637;
  1128, 637;
  502, 638;
  507, 638;
  561, 638;
  593, 638;
  611, 638;
  1004, 638;
  862, 639;
  1023, 639;
  1135, 639;
  350, 640;
  508, 640;
  518, 640;
  573, 640;
  648, 640;
  409, 641;
  494, 641;
  504, 641;
  718, 641;
  871, 641;
  338, 642;
  396, 642;
  411, 642;
  485, 642;
  676, 642;
  931, 642;
  487, 643;
  997, 643;
  1028, 643;
  366, 644;
  392, 644;
  524, 644;
  663, 644;
  700, 644;
  875, 644;
  1036, 644;
  1141, 644;
  1158, 644;
  442, 645;
  458, 645;
  531, 645;
  536, 645;
  550, 645;
  603, 645;
  629, 645;
  940, 645;
  647, 646;
  742, 646;
  364, 647;
  503, 647;
  528, 647;
  599, 647;
  675, 647;
  683, 647;
  688, 647;
  444, 648;
  899, 648;
  520, 649;
  1053, 649;
  610, 650;
  939, 650;
  957, 650;
  1034, 650;
  1098, 650;
  524, 651;
  636, 651;
  875, 651;
  987, 651;
  1028, 651;
  1057, 651;
  595, 652;
  662, 652;
  961, 652;
  1059, 652;
  1067, 652;
  1069, 652;
  427, 653;
  482, 653;
  612, 653;
  603, 654;
  1014, 654;
  655, 655;
  918, 655;
  360, 656;
  439, 656;
  571, 656;
  641, 656;
  841, 656;
  1057, 656;
  1068, 656;
  718, 657;
  574, 658;
  892, 658;
  917, 658;
  982, 658;
  582, 659;
  616, 659;
  641, 659;
  728, 659;
  906, 659;
  987, 659;
  579, 660;
  605, 660;
  626, 660;
  351, 661;
  358, 661;
  469, 661;
  515, 661;
  552, 661;
  612, 661;
  483, 662;
  497, 662;
  710, 662;
  835, 662;
  608, 663;
  696, 663;
  831, 663;
  484, 664;
  601, 664;
  1173, 664;
  329, 665;
  547, 665;
  609, 665;
  755, 665;
  354, 666;
  463, 666;
  508, 666;
  741, 666;
  1024, 666;
  1044, 666;
  1053, 666;
  1093, 666;
  1149, 666;
  1157, 666;
  444, 667;
  543, 667;
  466, 668;
  758, 668;
  962, 668;
  364, 669;
  473, 669;
  539, 669;
  532, 670;
  740, 670;
  746, 670;
  945, 670;
  965, 670;
  1002, 670;
  1119, 670;
  516, 671;
  716, 671;
  895, 671;
  967, 671;
  342, 672;
  433, 672;
  525, 672;
  664, 672;
  969, 672;
  1055, 672;
  1149, 672;
  236, 673;
  514, 673;
  888, 673;
  956, 673;
  1089, 673;
  1153, 673;
  341, 674;
  518, 674;
  832, 674;
  1060, 674;
  471, 675;
  611, 675;
  910, 675;
  1140, 675;
  710, 676;
  736, 676;
  924, 676;
  975, 676;
  1084, 676;
  377, 677;
  528, 677;
  611, 677;
  623, 677;
  639, 677;
  708, 677;
  829, 677;
  903, 677;
  957, 677;
  964, 677;
  408, 678;
  670, 678;
  731, 678;
  831, 678;
  1177, 678;
  463, 679;
  537, 679;
  665, 679;
  1056, 679;
  398, 680;
  516, 680;
  593, 680;
  634, 680;
  782, 680;
  972, 680;
  1166, 680;
  289, 681;
  603, 681;
  639, 681;
  682, 681;
  708, 681;
  714, 681;
  925, 681;
  927, 681;
  963, 681;
  1046, 681;
  337, 682;
  467, 682;
  571, 682;
  598, 682;
  779, 682;
  1023, 682;
  1069, 682;
  594, 683;
  632, 683;
  650, 683;
  787, 683;
  892, 683;
  919, 683;
  968, 683;
  1058, 683;
  638, 684;
  784, 684;
  1068, 684;
  627, 685;
  679, 685;
  1160, 685;
  570, 686;
  653, 686;
  725, 686;
  731, 686;
  786, 686;
  820, 686;
  562, 687;
  609, 687;
  704, 687;
  712, 687;
  959, 687;
  1066, 687;
  410, 688;
  644, 688;
  687, 689;
  865, 689;
  920, 689;
  922, 689;
  1067, 689;
  302, 690;
  390, 690;
  644, 690;
  657, 690;
  569, 691;
  606, 691;
  617, 691;
  735, 691;
  749, 691;
  813, 691;
  854, 691;
  1081, 691;
  363, 692;
  561, 692;
  564, 692;
  805, 692;
  942, 692;
  979, 692;
  1002, 692;
  1033, 692;
  1181, 692;
  783, 693;
  944, 693;
  1004, 693;
  1154, 693;
  161, 694;
  411, 694;
  631, 694;
  649, 694;
  851, 694;
  299, 695;
  416, 695;
  635, 695;
  714, 695;
  718, 695;
  1033, 695;
  148, 696;
  388, 696;
  665, 696;
  810, 696;
  840, 696;
  1114, 696;
  320, 697;
  507, 697;
  606, 697;
  608, 697;
  802, 697;
  1026, 697;
  1180, 697;
  161, 698;
  812, 698;
  816, 698;
  831, 698;
  834, 698;
  546, 699;
  620, 699;
  759, 699;
  955, 699;
  1047, 699;
  1163, 699;
  143, 700;
  145, 700;
  227, 700;
  229, 700;
  648, 700;
  662, 700;
  812, 700;
  47, 701;
  744, 701;
  795, 701;
  828, 701;
  1168, 701;
  577, 702;
  930, 702;
  941, 702;
  1017, 702;
  321, 703;
  657, 703;
  741, 703;
  824, 703;
  834, 703;
  989, 703;
  1114, 703;
  653, 704;
  863, 704;
  901, 704;
  909, 704;
  385, 705;
  550, 705;
  667, 705;
  719, 705;
  858, 705;
  889, 705;
  1097, 705;
  1166, 705;
  824, 706;
  866, 706;
  884, 706;
  915, 706;
  1175, 706;
  555, 707;
  615, 707;
  269, 708;
  321, 708;
  564, 708;
  935, 708;
  950, 708;
  287, 709;
  634, 709;
  930, 709;
  1147, 709;
  806, 710;
  822, 710;
  912, 710;
  545, 711;
  578, 711;
  653, 711;
  686, 711;
  861, 711;
  1023, 711;
  640, 712;
  318, 713;
  918, 713;
  966, 713;
  1093, 713;
  1060, 714;
  383, 715;
  651, 715;
  976, 715;
  1015, 715;
  647, 716;
  685, 716;
  776, 716;
  922, 716;
  984, 716;
  1135, 716;
  1203, 11;
  1264, 61;
  1259, 64;
  1090, 93;
  724, 104;
  1272, 109;
  1228, 118;
  1237, 132;
  989, 138;
  1268, 138;
  656, 160;
  1012, 163;
  776, 166;
  768, 167;
  650, 168;
  771, 171;
  760, 187;
  1009, 188;
  648, 190;
  1209, 191;
  1009, 203;
  1174, 205;
  1161, 216;
  646, 218;
  65, 219;
  643, 220;
  645, 220;
  1008, 221;
  561, 222;
  604, 224;
  754, 225;
  643, 232;
  882, 235;
  583, 236;
  604, 239;
  562, 243;
  593, 243;
  612, 243;
  641, 247;
  612, 250;
  598, 252;
  622, 252;
  560, 253;
  603, 253;
  609, 254;
  638, 257;
  842, 257;
  981, 267;
  801, 269;
  824, 269;
  828, 270;
  775, 271;
  731, 272;
  777, 272;
  829, 273;
  911, 273;
  989, 273;
  729, 275;
  813, 277;
  981, 278;
  974, 280;
  968, 284;
  916, 286;
  911, 287;
  973, 288;
  643, 291;
  645, 292;
  642, 293;
  969, 296;
  659, 297;
  639, 298;
  974, 300;
  639, 303;
  922, 303;
  798, 304;
  644, 306;
  663, 308;
  665, 308;
  752, 309;
  931, 312;
  880, 314;
  955, 314;
  788, 315;
  927, 315;
  930, 315;
  814, 316;
  932, 316;
  944, 316;
  775, 317;
  777, 317;
  824, 317;
  887, 317;
  639, 318;
  667, 318;
  803, 318;
  933, 318;
  766, 319;
  893, 319;
  907, 319;
  793, 320;
  900, 320;
  946, 320;
  940, 321;
  637, 322;
  650, 322;
  49, 323;
  887, 323;
  1173, 323;
  658, 324;
  904, 325;
  928, 325;
  779, 326;
  896, 326;
  654, 327;
  795, 327;
  47, 330;
  918, 335;
  941, 340;
  656, 351;
  658, 354;
  642, 357;
  669, 357;
  663, 358;
  658, 360;
  663, 365;
  642, 369;
  839, 369;
  1061, 369;
  191, 370;
  195, 371;
  1062, 371;
  839, 373;
  677, 374;
  972, 374;
  970, 375;
  1041, 375;
  1069, 376;
  541, 377;
  225, 378;
  559, 379;
  1069, 379;
  1068, 381;
  554, 384;
  124, 385;
  133, 385;
  1063, 385;
  1062, 387;
  1067, 388;
  549, 395;
  666, 395;
  1071, 395;
  661, 397;
  665, 397;
  1065, 397;
  965, 400;
  967, 400;
  1065, 401;
  886, 403;
  814, 408;
  541, 409;
  888, 409;
  818, 413;
  840, 414;
  851, 417;
  540, 420;
  546, 420;
  843, 421;
  873, 421;
  856, 423;
  540, 425;
  869, 425;
  544, 427;
  851, 429;
  151, 432;
  861, 433;
  152, 435;
  1048, 435;
  858, 436;
  270, 438;
  1052, 438;
  154, 439;
  1048, 439;
  1058, 441;
  1063, 441;
  852, 443;
  1053, 443;
  1061, 443;
  1067, 443;
  1046, 445;
  1111, 447;
  1051, 448;
  1063, 448;
  571, 450;
  1061, 450;
  1066, 450;
  1063, 452;
  1069, 452;
  1074, 453;
  951, 454;
  673, 455;
  1059, 455;
  1069, 455;
  1106, 457;
  1063, 458;
  1067, 459;
  1077, 459;
  1048, 460;
  1053, 460;
  109, 461;
  949, 461;
  1075, 461;
  901, 462;
  1011, 462;
  1039, 462;
  1101, 462;
  1067, 463;
  946, 464;
  1062, 464;
  1070, 464;
  1088, 464;
  672, 465;
  892, 465;
  1054, 465;
  1082, 465;
  777, 466;
  1103, 466;
  1109, 466;
  119, 467;
  157, 467;
  893, 467;
  962, 467;
  1059, 467;
  1096, 467;
  795, 468;
  883, 468;
  661, 469;
  1054, 469;
  1105, 469;
  905, 470;
  947, 470;
  1083, 470;
  1086, 470;
  965, 471;
  1056, 472;
  1074, 472;
  944, 473;
  1053, 473;
  1078, 473;
  1051, 474;
  955, 475;
  1097, 475;
  1120, 475;
  656, 476;
  945, 476;
  952, 476;
  1054, 476;
  1087, 476;
  1094, 476;
  1073, 477;
  1106, 477;
  956, 479;
  1143, 479;
  1058, 480;
  842, 481;
  1065, 481;
  658, 482;
  1054, 482;
  1070, 482;
  1077, 482;
  647, 483;
  1084, 483;
  1089, 483;
  1121, 483;
  1140, 483;
  967, 484;
  1096, 484;
  1052, 485;
  654, 486;
  663, 486;
  1113, 486;
  1058, 487;
  1066, 487;
  1077, 487;
  1047, 488;
  1087, 488;
  1050, 489;
  1057, 489;
  657, 490;
  1048, 490;
  1060, 490;
  1067, 491;
  1075, 491;
  1078, 491;
  1065, 492;
  1123, 492;
  1051, 494;
  1059, 494;
  1118, 494;
  645, 495;
  1068, 495;
  1071, 496;
  1077, 496;
  652, 498;
  657, 498;
  957, 498;
  1048, 498;
  650, 499;
  1084, 499;
  149, 502;
  1045, 502;
  1074, 502;
  1122, 502;
  1160, 503;
  645, 504;
  654, 504;
  628, 505;
  631, 505;
  906, 505;
  1079, 506;
  1216, 506;
  1085, 509;
  620, 510;
  1061, 510;
  1072, 510;
  1077, 510;
  1089, 510;
  618, 511;
  920, 511;
  1054, 513;
  1197, 513;
  1238, 513;
  1243, 513;
  142, 514;
  1052, 514;
  1080, 514;
  1247, 515;
  654, 516;
  1077, 516;
  1087, 516;
  141, 517;
  598, 517;
  1106, 517;
  1088, 518;
  1139, 518;
  656, 520;
  1072, 520;
  1253, 520;
  1258, 520;
  574, 521;
  1083, 521;
  641, 522;
  1064, 522;
  1066, 522;
  593, 523;
  1124, 523;
  589, 524;
  1261, 524;
  585, 525;
  921, 525;
  1073, 525;
  1079, 525;
  1160, 525;
  571, 526;
  580, 526;
  641, 526;
  1066, 526;
  654, 527;
  528, 528;
  590, 528;
  961, 528;
  1084, 528;
  533, 529;
  599, 529;
  905, 529;
  1067, 529;
  587, 530;
  607, 530;
  614, 530;
  1064, 530;
  1124, 530;
  542, 531;
  577, 531;
  623, 531;
  895, 531;
  1106, 531;
  1138, 531;
  656, 532;
  1070, 532;
  904, 533;
  1080, 533;
  1221, 533;
  651, 534;
  1066, 534;
  570, 535;
  642, 535;
  1077, 535;
  1084, 535;
  1103, 535;
  1130, 535;
  497, 536;
  541, 536;
  645, 536;
  1148, 536;
  506, 537;
  600, 537;
  969, 537;
  1075, 537;
  1081, 537;
  1138, 537;
  549, 538;
  567, 538;
  628, 538;
  1061, 538;
  1069, 538;
  513, 539;
  595, 539;
  935, 539;
  1106, 539;
  1126, 539;
  1137, 539;
  494, 540;
  580, 540;
  599, 540;
  924, 540;
  1074, 540;
  548, 541;
  571, 541;
  591, 541;
  1049, 541;
  470, 542;
  567, 542;
  626, 542;
  972, 542;
  1067, 542;
  1080, 542;
  466, 543;
  475, 543;
  521, 543;
  551, 543;
  608, 543;
  1085, 543;
  508, 544;
  594, 544;
  909, 544;
  966, 544;
  584, 545;
  1055, 545;
  1229, 545;
  442, 546;
  452, 546;
  562, 546;
  602, 546;
  1049, 546;
  1077, 546;
  1149, 546;
  1151, 546;
  551, 547;
  619, 547;
  903, 547;
  960, 547;
  1124, 547;
  535, 548;
  1072, 548;
  169, 549;
  517, 549;
  558, 549;
  564, 549;
  607, 549;
  1053, 549;
  1091, 549;
  976, 550;
  1067, 550;
  1085, 550;
  423, 551;
  436, 551;
  446, 551;
  903, 551;
  524, 552;
  576, 552;
  1058, 552;
  1136, 552;
  519, 553;
  550, 553;
  914, 553;
  1071, 553;
  1086, 553;
  1094, 553;
  498, 554;
  1068, 554;
  1078, 554;
  188, 555;
  413, 555;
  431, 555;
  561, 555;
  573, 555;
  618, 555;
  1135, 555;
  485, 556;
  525, 556;
  639, 556;
  993, 556;
  1056, 556;
  1064, 556;
  1072, 556;
  467, 557;
  495, 557;
  554, 557;
  565, 557;
  576, 557;
  906, 557;
  1082, 557;
  1086, 557;
  1126, 557;
  1155, 557;
  1219, 557;
  171, 558;
  415, 558;
  476, 558;
  490, 558;
  586, 558;
  1053, 558;
  1071, 558;
  1106, 558;
  411, 559;
  582, 559;
  591, 559;
  623, 559;
  918, 559;
  1081, 559;
  1114, 559;
  1218, 559;
  168, 560;
  454, 560;
  541, 560;
  584, 560;
  1017, 560;
  1057, 560;
  1136, 560;
  531, 561;
  1063, 561;
  1110, 561;
  407, 562;
  412, 562;
  589, 562;
  594, 562;
  670, 562;
  1065, 562;
  1069, 562;
  1074, 562;
  1222, 562;
  431, 563;
  461, 563;
  547, 563;
  1053, 563;
  1095, 563;
  1101, 563;
  470, 564;
  623, 564;
  986, 564;
  1057, 564;
  1083, 564;
  1131, 564;
  552, 565;
  629, 565;
  1145, 565;
  430, 566;
  474, 566;
  492, 566;
  520, 566;
  1066, 566;
  1094, 566;
  1109, 566;
  589, 567;
  984, 567;
  1063, 567;
  1069, 567;
  1073, 567;
  1136, 567;
  439, 568;
  570, 568;
  638, 568;
  1053, 568;
  1106, 568;
  1134, 568;
  419, 569;
  473, 569;
  527, 569;
  533, 569;
  642, 569;
  1220, 569;
  500, 570;
  515, 570;
  558, 570;
  574, 570;
  578, 570;
  625, 570;
  985, 570;
  1076, 570;
  1111, 570;
  645, 571;
  978, 571;
  563, 572;
  657, 572;
  1076, 572;
  1084, 572;
  499, 573;
  555, 573;
  583, 573;
  598, 573;
  641, 573;
  913, 573;
  1138, 573;
  410, 574;
  417, 574;
  518, 574;
  529, 574;
  567, 574;
  572, 574;
  654, 574;
  908, 574;
  1069, 574;
  1127, 574;
  404, 575;
  490, 575;
  494, 575;
  524, 575;
  552, 575;
  580, 575;
  667, 575;
  1064, 575;
  1089, 575;
  1104, 575;
  1110, 575;
  575, 576;
  936, 576;
  958, 576;
  499, 577;
  569, 577;
  636, 577;
  1083, 577;
  400, 578;
  567, 578;
  1069, 578;
  660, 579;
  1108, 579;
  1111, 579;
  579, 580;
  596, 580;
  909, 580;
  513, 581;
  543, 581;
  547, 581;
  556, 581;
  628, 581;
  654, 581;
  1008, 581;
  1078, 581;
  1086, 581;
  1100, 581;
  450, 582;
  530, 582;
  535, 582;
  648, 582;
  943, 582;
  998, 582;
  1114, 582;
  1138, 582;
  446, 583;
  594, 583;
  941, 583;
  976, 583;
  1233, 583;
  636, 584;
  884, 584;
  1084, 584;
  1101, 584;
  369, 585;
  533, 585;
  601, 585;
  652, 585;
  656, 585;
  451, 586;
  525, 586;
  540, 586;
  590, 586;
  607, 586;
  622, 586;
  906, 586;
  929, 586;
  1083, 586;
  1105, 586;
  1228, 586;
  436, 587;
  605, 587;
  661, 587;
  968, 587;
  1086, 587;
  387, 588;
  477, 588;
  931, 588;
  1104, 588;
  414, 589;
  537, 589;
  639, 589;
  885, 589;
  589, 590;
  632, 590;
  651, 590;
  674, 590;
  891, 590;
  1090, 590;
  1095, 590;
  1232, 590;
  443, 591;
  510, 591;
  1055, 591;
  500, 592;
  899, 592;
  1014, 592;
  1268, 592;
  521, 593;
  586, 593;
  606, 593;
  632, 593;
  1092, 593;
  378, 594;
  506, 594;
  635, 594;
  930, 594;
  1056, 594;
  382, 595;
  592, 595;
  610, 595;
  621, 595;
  933, 595;
  967, 595;
  1068, 595;
  1125, 595;
  1271, 595;
  498, 596;
  525, 596;
  561, 596;
  1046, 596;
  1274, 596;
  532, 597;
  585, 597;
  884, 597;
  1022, 597;
  1094, 597;
  1130, 597;
  446, 598;
  458, 598;
  619, 598;
  977, 598;
  439, 599;
  591, 599;
  627, 599;
  879, 599;
  894, 599;
  910, 599;
  946, 599;
  1100, 599;
  1256, 599;
  495, 600;
  617, 600;
  654, 600;
  664, 600;
  1003, 600;
  1071, 600;
  1105, 600;
  1161, 600;
  1274, 600;
  436, 601;
  444, 601;
  455, 601;
  462, 601;
  1132, 601;
  501, 602;
  537, 602;
  591, 602;
  615, 602;
  654, 602;
  1103, 602;
  1121, 602;
  494, 603;
  559, 603;
  606, 603;
  608, 603;
  622, 603;
  667, 603;
  438, 604;
  498, 604;
  877, 604;
  923, 604;
  1004, 604;
  457, 605;
  599, 605;
  1119, 605;
  1254, 605;
  615, 606;
  659, 606;
  884, 606;
  952, 606;
  963, 606;
  403, 607;
  462, 607;
  610, 607;
  668, 607;
  877, 607;
  896, 607;
  903, 607;
  1141, 607;
  1254, 607;
  493, 608;
  549, 608;
  596, 608;
  602, 608;
  661, 608;
  925, 608;
  1087, 608;
  684, 609;
