  8, 103, 118, 18, 6, 0, 0, 0, 48, 68, 23, 7, 17, 10, 22, 14, 6, 3, 5, 7, 49, 52, 69, 18, 0, 1, 41, 36, 95, 32, 2, 0, 63, 52, 17, 18, 19, 9, 8, 18, 132, 71, 8, 13, 1, 0, 7, 37, 27, 4, 9, 132, 84, 16, 17, 13, 0, 0, 1, 98, 132, 14, 1, 0, 38, 6, 1, 1, 5, 59, 47, 39, 132, 58, 93, 76, 2, 2, 2, 33, 7, 10, 99, 132, 6, 0, 0, 0, 8, 22, 19, 69, 10, 2, 9, 8, 1, 2, 2, 2, 40, 104, 22, 1, 2, 9, 41, 70, 66, 18, 1, 1, 0, 11, 44, 87, 17, 2, 0, 0, 11, 84, 17, 3, 1, 1, 1, 2;
  12, 0, 0, 2, 10, 29, 43, 49, 22, 0, 0, 0, 0, 57, 88, 100, 43, 0, 0, 0, 0, 48, 59, 112, 39, 5, 1, 0, 0, 0, 95, 112, 32, 1, 0, 3, 18, 75, 87, 37, 112, 7, 2, 3, 4, 59, 73, 112, 52, 16, 6, 19, 24, 112, 93, 64, 68, 90, 34, 9, 3, 1, 6, 51, 39, 5, 1, 42, 73, 27, 15, 14, 112, 47, 28, 29, 7, 5, 9, 26, 9, 12, 24, 99, 37, 17, 20, 63, 21, 23, 8, 8, 8, 8, 16, 108, 4, 0, 0, 6, 12, 24, 85, 20, 13, 5, 6, 4, 0, 1, 73, 65, 1, 0, 3, 7, 1, 0, 48, 112, 11, 0, 0, 0, 0, 3, 14, 83;
  2, 22, 19, 23, 62, 33, 56, 5, 5, 34, 68, 30, 46, 7, 16, 9, 1, 89, 94, 0, 0, 1, 7, 1, 12, 89, 30, 0, 0, 0, 0, 0, 15, 80, 117, 50, 24, 0, 0, 0, 93, 30, 52, 35, 31, 15, 59, 37, 7, 46, 32, 30, 18, 67, 75, 11, 4, 117, 29, 8, 4, 7, 2, 0, 111, 62, 94, 2, 0, 0, 0, 4, 117, 78, 117, 32, 1, 2, 3, 13, 9, 11, 112, 117, 17, 15, 18, 12, 23, 65, 41, 29, 3, 2, 25, 17, 40, 44, 44, 2, 2, 1, 2, 3, 46, 81, 117, 7, 0, 0, 0, 3, 106, 36, 31, 15, 1, 0, 23, 40, 24, 3, 1, 2, 2, 13, 65, 33;
  16, 3, 1, 1, 3, 17, 35, 16, 89, 20, 6, 1, 0, 5, 12, 29, 16, 14, 49, 36, 3, 23, 34, 6, 0, 0, 67, 54, 1, 4, 63, 11, 36, 27, 47, 7, 5, 5, 1, 10, 142, 10, 4, 1, 1, 14, 74, 119, 15, 3, 15, 13, 3, 71, 142, 52, 11, 1, 8, 10, 1, 4, 142, 74, 136, 44, 24, 0, 0, 0, 0, 14, 142, 52, 0, 0, 0, 5, 8, 29, 79, 23, 0, 0, 13, 83, 34, 18, 48, 21, 0, 2, 4, 16, 21, 19, 142, 8, 0, 0, 0, 0, 0, 20, 142, 102, 0, 0, 0, 0, 0, 6, 107, 70, 0, 0, 13, 26, 0, 0, 19, 14, 0, 1, 16, 24, 0, 1;
  53, 8, 0, 0, 124, 45, 0, 1, 170, 30, 0, 0, 15, 6, 0, 2, 81, 7, 1, 9, 10, 11, 1, 2, 0, 0, 1, 11, 10, 18, 4, 0, 57, 11, 0, 1, 138, 46, 0, 3, 170, 20, 1, 0, 36, 16, 1, 24, 120, 7, 12, 5, 2, 18, 3, 8, 0, 0, 13, 8, 2, 26, 13, 0, 45, 6, 0, 1, 85, 39, 3, 19, 170, 46, 7, 0, 37, 22, 3, 40, 70, 37, 67, 12, 0, 1, 10, 31, 0, 1, 37, 14, 1, 1, 26, 26, 13, 13, 45, 18, 26, 9, 3, 17, 162, 48, 25, 4, 14, 6, 3, 82, 31, 21, 103, 11, 0, 0, 17, 61, 0, 0, 116, 38, 0, 0, 15, 17;
  24, 5, 3, 6, 6, 2, 1, 6, 202, 15, 5, 4, 1, 1, 1, 69, 81, 5, 11, 12, 1, 0, 5, 18, 0, 0, 0, 0, 0, 0, 0, 0, 64, 5, 1, 2, 23, 22, 1, 15, 202, 9, 1, 3, 1, 1, 4, 76, 66, 3, 6, 35, 5, 3, 24, 22, 0, 0, 2, 7, 1, 0, 1, 0, 79, 18, 2, 3, 94, 62, 0, 0, 202, 45, 2, 6, 2, 1, 1, 4, 67, 10, 6, 56, 17, 13, 25, 4, 0, 0, 2, 11, 5, 4, 13, 1, 45, 10, 3, 3, 110, 106, 0, 0, 202, 75, 0, 0, 8, 9, 1, 2, 73, 15, 1, 6, 19, 13, 11, 3, 0, 0, 1, 9, 15, 10, 6, 0;
  2, 20, 111, 102, 1, 0, 0, 0, 6, 7, 108, 118, 2, 0, 4, 16, 4, 81, 101, 7, 1, 4, 18, 16, 3, 118, 52, 1, 1, 1, 1, 0, 26, 14, 84, 118, 1, 0, 0, 1, 118, 21, 37, 24, 2, 1, 11, 84, 15, 8, 8, 53, 69, 18, 36, 44, 13, 113, 30, 29, 16, 2, 1, 1, 67, 31, 13, 64, 15, 0, 0, 0, 118, 93, 10, 13, 4, 0, 0, 9, 16, 19, 13, 103, 109, 3, 2, 5, 40, 28, 10, 22, 27, 3, 4, 44, 36, 24, 1, 5, 32, 15, 0, 0, 103, 118, 18, 10, 1, 0, 0, 0, 5, 26, 43, 95, 19, 1, 0, 1, 13, 49, 49, 13, 4, 1, 1, 12;
  5, 8, 3, 3, 13, 12, 29, 29, 16, 1, 1, 3, 9, 25, 81, 49, 53, 2, 0, 0, 2, 51, 42, 89, 2, 1, 0, 0, 35, 122, 17, 4, 19, 1, 0, 3, 8, 5, 37, 117, 20, 8, 3, 30, 81, 41, 54, 23, 122, 26, 3, 7, 10, 19, 13, 36, 26, 3, 1, 10, 122, 122, 13, 13, 13, 1, 0, 1, 4, 7, 26, 74, 8, 1, 0, 7, 35, 120, 88, 25, 112, 20, 13, 13, 5, 38, 52, 38, 19, 11, 17, 70, 68, 14, 20, 31, 15, 1, 0, 0, 0, 0, 63, 108, 3, 0, 0, 0, 0, 59, 122, 44, 2, 1, 3, 3, 1, 108, 122, 3, 2, 1, 3, 8, 5, 25, 122, 43;
  94, 45, 6, 0, 0, 0, 0, 12, 40, 2, 0, 0, 0, 0, 5, 35, 0, 0, 0, 0, 0, 0, 6, 6, 0, 0, 0, 0, 0, 0, 0, 0, 141, 71, 4, 0, 0, 0, 31, 72, 141, 20, 1, 0, 0, 1, 50, 141, 8, 4, 4, 7, 20, 56, 103, 40, 0, 0, 0, 2, 26, 24, 2, 0, 129, 5, 0, 0, 0, 0, 57, 141, 141, 65, 17, 3, 1, 4, 16, 113, 15, 27, 69, 87, 35, 27, 15, 8, 0, 0, 7, 37, 35, 12, 0, 0, 67, 3, 0, 0, 0, 0, 8, 141, 25, 4, 3, 2, 13, 50, 65, 141, 1, 1, 10, 20, 43, 88, 8, 2, 0, 0, 2, 7, 3, 6, 0, 0;
  0, 0, 1, 4, 5, 4, 16, 5, 4, 6, 13, 4, 0, 0, 3, 6, 15, 6, 2, 0, 0, 0, 0, 4, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 11, 68, 43, 12, 13, 1, 20, 49, 97, 59, 6, 1, 27, 18, 136, 82, 15, 0, 0, 0, 10, 54, 57, 1, 0, 0, 0, 2, 28, 66, 7, 0, 1, 31, 136, 16, 8, 22, 61, 7, 7, 13, 10, 4, 116, 136, 136, 18, 1, 0, 0, 0, 88, 136, 136, 26, 14, 7, 3, 12, 46, 91, 36, 1, 2, 37, 59, 4, 2, 30, 106, 2, 0, 0, 1, 1, 9, 136, 64, 3, 0, 0, 1, 3, 47, 136, 35, 15, 16, 11, 20, 36, 31, 57;
  0, 1, 0, 0, 0, 0, 0, 0, 11, 47, 27, 0, 0, 0, 0, 0, 83, 115, 77, 6, 3, 2, 5, 23, 14, 27, 41, 23, 41, 19, 18, 17, 0, 5, 8, 7, 3, 0, 0, 0, 13, 77, 131, 58, 14, 0, 0, 0, 99, 131, 131, 7, 0, 0, 0, 6, 116, 131, 58, 4, 1, 0, 5, 12, 11, 4, 1, 7, 22, 7, 1, 2, 50, 14, 18, 47, 99, 49, 5, 5, 131, 131, 41, 4, 3, 5, 3, 11, 75, 131, 44, 0, 0, 0, 0, 1, 14, 0, 0, 0, 3, 10, 10, 16, 8, 2, 0, 0, 15, 92, 63, 15, 16, 57, 9, 0, 1, 51, 85, 6, 8, 113, 48, 1, 2, 15, 6, 1;
  62, 132, 25, 3, 0, 0, 0, 15, 56, 97, 23, 22, 21, 15, 22, 40, 1, 1, 2, 20, 35, 25, 21, 2, 0, 0, 0, 0, 0, 0, 1, 0, 132, 114, 17, 6, 3, 2, 1, 80, 132, 113, 18, 7, 3, 8, 22, 54, 23, 7, 21, 20, 9, 49, 84, 20, 0, 0, 3, 3, 0, 2, 7, 0, 115, 96, 2, 0, 8, 27, 4, 8, 132, 132, 66, 4, 0, 1, 5, 14, 13, 31, 132, 59, 4, 11, 27, 6, 0, 0, 42, 23, 1, 5, 9, 0, 40, 45, 2, 15, 53, 18, 0, 0, 132, 78, 9, 0, 0, 0, 20, 48, 16, 5, 30, 7, 1, 21, 116, 30, 0, 0, 6, 5, 1, 17, 29, 0]
