[466, 226;
 110, 583;
 164, 583;
 386, 583;
 466, 583;
 726, 583;
 765, 583;
 1235, 583;
 1253, 583;
 1273, 583;
 1276, 583;
 43, 584;
 209, 584;
 230, 584;
 288, 584;
 449, 584;
 667, 584;
 824, 584;
 884, 584;
 1081, 584;
 1101, 584;
 1121, 584;
 1159, 584;
 10, 585;
 12, 585;
 89, 585;
 132, 585;
 317, 585;
 557, 585;
 869, 585;
 1109, 585;
 1202, 585;
 1205, 585;
 256, 586;
 358, 586;
 393, 586;
 502, 586;
 1158, 586;
 1211, 586;
 1222, 586;
 85, 587;
 576, 587;
 648, 587;
 908, 587;
 1105, 587;
 1227, 587;
 14, 588;
 129, 588;
 160, 588;
 243, 588;
 312, 588;
 750, 588;
 933, 588;
 1135, 588;
 1140, 588;
 1169, 588;
 36, 589;
 119, 589;
 299, 589;
 1191, 589;
 1224, 589;
 1264, 589;
 510, 590;
 645, 590;
 647, 590;
 774, 590;
 867, 590;
 1100, 590;
 1107, 590;
 81, 591;
 279, 591;
 317, 591;
 558, 591;
 694, 591;
 735, 591;
 926, 591;
 1105, 591;
 1160, 591;
 110, 592;
 271, 592;
 438, 592;
 527, 592;
 780, 592;
 1149, 592;
 210, 593;
 256, 593;
 287, 593;
 1087, 593;
 1195, 593;
 1201, 593;
 8, 594;
 101, 594;
 273, 594;
 535, 594;
 702, 594;
 1109, 594;
 1134, 594;
 1180, 594;
 1214, 594;
 1223, 594;
 161, 595;
 228, 595;
 530, 595;
 653, 595;
 958, 595;
 1156, 595;
 1163, 595;
 1170, 595;
 1248, 595;
 183, 596;
 365, 596;
 682, 596;
 1112, 596;
 1196, 596;
 1265, 596;
 58, 597;
 160, 597;
 246, 597;
 268, 597;
 337, 597;
 373, 597;
 873, 597;
 969, 597;
 1097, 597;
 1126, 597;
 1147, 597;
 1153, 597;
 1159, 597;
 18, 598;
 701, 598;
 1176, 598;
 1200, 598;
 1216, 598;
 75, 599;
 173, 599;
 284, 599;
 325, 599;
 1104, 599;
 1117, 599;
 1260, 599;
 13, 600;
 221, 600;
 364, 600;
 690, 600;
 1123, 600;
 39, 601;
 104, 601;
 639, 601;
 894, 601;
 1188, 601;
 1210, 601;
 123, 602;
 181, 602;
 286, 602;
 822, 602;
 1152, 602;
 1167, 602;
 1193, 602;
 1241, 602;
 1259, 602;
 153, 603;
 202, 603;
 224, 603;
 463, 603;
 519, 603;
 558, 603;
 576, 603;
 1127, 603;
 1156, 603;
 1187, 603;
 17, 604;
 29, 604;
 76, 604;
 254, 604;
 337, 604;
 635, 604;
 1193, 604;
 1204, 604;
 1248, 604;
 275, 605;
 293, 605;
 328, 605;
 434, 605;
 519, 605;
 645, 605;
 930, 605;
 1130, 605;
 1190, 605;
 1221, 605;
 34, 606;
 260, 606;
 895, 606;
 916, 606;
 246, 607;
 268, 607;
 310, 607;
 383, 607;
 490, 607;
 505, 607;
 707, 607;
 1116, 607;
 1129, 607;
 1140, 607;
 1152, 607;
 1195, 607;
 1246, 607;
 1251, 607;
 80, 608;
 752, 608;
 803, 608;
 837, 608;
 864, 608;
 976, 608;
 1163, 608;
 1169, 608;
 1264, 608;
 12, 609;
 100, 609;
 207, 609;
 275, 609;
 915, 609;
 1086, 609;
 1147, 609;
 1223, 609;
 362, 610;
 542, 610;
 850, 610;
 1154, 610;
 11, 611;
 38, 611;
 85, 611;
 148, 611;
 371, 611;
 684, 611;
 843, 611;
 864, 611;
 895, 611;
 937, 611;
 1128, 611;
 1205, 611;
 1249, 611;
 35, 612;
 118, 612;
 171, 612;
 270, 612;
 336, 612;
 479, 612;
 1218, 612;
 107, 613;
 141, 613;
 262, 613;
 891, 613;
 1135, 613;
 1142, 613;
 1186, 613;
 37, 614;
 45, 614;
 54, 614;
 187, 614;
 198, 614;
 364, 614;
 685, 614;
 707, 614;
 1139, 614;
 1205, 614;
 1245, 614;
 1259, 614;
 1265, 614;
 23, 615;
 74, 615;
 157, 615;
 1189, 615;
 1233, 615;
 1270, 615;
 128, 616;
 159, 616;
 205, 616;
 230, 616;
 284, 616;
 652, 616;
 745, 616;
 981, 616;
 1173, 616;
 1214, 616;
 1248, 616;
 1255, 616;
 6, 617;
 915, 617;
 1139, 617;
 1170, 617;
 1207, 617;
 3, 618;
 34, 618;
 515, 618;
 560, 618;
 684, 618;
 1217, 618;
 19, 619;
 118, 619;
 135, 619;
 258, 619;
 323, 619;
 336, 619;
 359, 619;
 423, 619;
 558, 619;
 575, 619;
 788, 619;
 859, 619;
 947, 619;
 1202, 619;
 1206, 619;
 129, 620;
 282, 620;
 332, 620;
 519, 620;
 1130, 620;
 1160, 620;
 1169, 620;
 132, 621;
 1192, 621;
 1247, 621;
 1267, 621;
 68, 622;
 87, 622;
 748, 622;
 934, 622;
 1202, 622;
 1230, 622;
 1271, 622;
 236, 623;
 373, 623;
 380, 623;
 442, 623;
 553, 623;
 684, 623;
 686, 623;
 912, 623;
 1256, 623;
 96, 624;
 194, 624;
 282, 624;
 639, 624;
 26, 625;
 163, 625;
 248, 625;
 1180, 625;
 9, 626;
 241, 626;
 316, 626;
 948, 626;
 976, 626;
 1149, 626;
 1266, 626;
 15, 627;
 309, 627;
 402, 627;
 485, 627;
 886, 627;
 926, 627;
 1109, 627;
 1181, 627;
 1223, 627;
 8, 628;
 275, 628;
 666, 628;
 739, 628;
 1152, 628;
 49, 629;
 60, 629;
 205, 629;
 208, 629;
 311, 629;
 546, 629;
 907, 629;
 1137, 629;
 1226, 629;
 1253, 629;
 20, 630;
 656, 630;
 983, 630;
 1102, 630;
 1106, 630;
 1268, 630;
 25, 631;
 64, 631;
 248, 631;
 286, 631;
 840, 631;
 911, 631;
 986, 631;
 1067, 631;
 1118, 631;
 1196, 631;
 99, 632;
 216, 632;
 258, 632;
 418, 632;
 437, 632;
 543, 632;
 680, 632;
 779, 632;
 795, 632;
 871, 632;
 69, 633;
 129, 633;
 981, 633;
 65, 634;
 280, 634;
 309, 634;
 527, 634;
 900, 634;
 1158, 634;
 1169, 634;
 75, 635;
 788, 635;
 813, 635;
 885, 635;
 1238, 635;
 1250, 635;
 1255, 635;
 90, 636;
 466, 636;
 841, 636;
 1114, 636;
 1199, 636;
 1259, 636;
 1266, 636;
 18, 637;
 98, 637;
 292, 637;
 314, 637;
 319, 637;
 644, 637;
 872, 637;
 985, 637;
 1158, 637;
 1208, 637;
 570, 638;
 679, 638;
 811, 638;
 905, 638;
 1111, 638;
 1262, 638;
 121, 639;
 139, 639;
 201, 639;
 208, 639;
 315, 639;
 683, 639;
 911, 639;
 913, 639;
 1140, 639;
 1177, 639;
 1183, 639;
 1265, 639;
 35, 640;
 92, 640;
 1137, 640;
 1148, 640;
 56, 641;
 337, 641;
 461, 641;
 641, 641;
 739, 641;
 781, 641;
 984, 641;
 994, 641;
 1264, 641;
 49, 642;
 766, 642;
 992, 642;
 1152, 642;
 1192, 642;
 1203, 642;
 1247, 642;
 1251, 642;
 1254, 642;
 1269, 642;
 1121, 643;
 1232, 643;
 178, 644;
 186, 644;
 505, 644;
 532, 644;
 861, 644;
 936, 644;
 1146, 644;
 1195, 644;
 1212, 644;
 1221, 644;
 1273, 644;
 30, 645;
 712, 645;
 816, 645;
 883, 645;
 1107, 645;
 1130, 645;
 25, 646;
 74, 646;
 173, 646;
 547, 646;
 993, 646;
 1162, 646;
 1166, 646;
 1269, 646;
 39, 647;
 102, 647;
 218, 647;
 735, 647;
 868, 647;
 1158, 647;
 1203, 647;
 25, 648;
 146, 648;
 334, 648;
 1181, 648;
 31, 649;
 51, 649;
 166, 649;
 172, 649;
 255, 649;
 288, 649;
 913, 649;
 95, 650;
 804, 650;
 881, 650;
 909, 650;
 1124, 650;
 1157, 650;
 1180, 650;
 1194, 650;
 1220, 650;
 119, 651;
 136, 651;
 286, 651;
 299, 651;
 641, 651;
 683, 651;
 784, 651;
 850, 651;
 1202, 651;
 56, 652;
 474, 652;
 530, 652;
 804, 652;
 831, 652;
 839, 652;
 894, 652;
 925, 652;
 1114, 652;
 1187, 652;
 1190, 652;
 1197, 652;
 82, 653;
 444, 653;
 510, 653;
 588, 653;
 744, 653;
 752, 653;
 763, 653;
 1213, 653;
 1274, 653;
 134, 654;
 140, 654;
 242, 654;
 274, 654;
 685, 654;
 908, 654;
 59, 655;
 644, 655;
 688, 655;
 1167, 655;
 1268, 655;
 1275, 655;
 36, 656;
 41, 656;
 64, 656;
 95, 656;
 111, 656;
 117, 656;
 172, 656;
 451, 656;
 884, 656;
 1177, 656;
 1193, 656;
 194, 657;
 807, 657;
 847, 657;
 1142, 657;
 1157, 657;
 1199, 657;
 3, 658;
 448, 658;
 641, 658;
 687, 658;
 761, 658;
 839, 658;
 889, 658;
 989, 658;
 1109, 658;
 1175, 658;
 1233, 658;
 648, 659;
 844, 659;
 904, 659;
 1243, 659;
 1247, 659;
 281, 660;
 479, 660;
 688, 660;
 882, 660;
 5, 661;
 25, 661;
 112, 661;
 244, 661;
 276, 661;
 310, 661;
 358, 661;
 1207, 661;
 34, 662;
 155, 662;
 164, 662;
 273, 662;
 354, 662;
 536, 662;
 1124, 662;
 1271, 662;
 194, 663;
 474, 663;
 650, 663;
 712, 663;
 81, 664;
 135, 664;
 231, 664;
 334, 664;
 726, 664;
 731, 664;
 869, 664;
 1204, 664;
 3, 665;
 142, 665;
 160, 665;
 227, 665;
 684, 665;
 785, 665;
 1011, 665;
 1123, 665;
 1197, 665;
 1200, 665;
 1268, 665;
 13, 666;
 166, 666;
 170, 666;
 259, 666;
 364, 666;
 865, 666;
 928, 666;
 931, 666;
 997, 666;
 149, 667;
 177, 667;
 331, 667;
 567, 667;
 650, 667;
 683, 667;
 694, 667;
 858, 667;
 1151, 667;
 1189, 667;
 1226, 667;
 1255, 667;
 1276, 667;
 58, 668;
 157, 668;
 273, 668;
 536, 668;
 884, 668;
 939, 668;
 988, 668;
 1160, 668;
 1210, 668;
 1260, 668;
 1272, 668;
 123, 669;
 389, 669;
 16, 670;
 65, 670;
 96, 670;
 303, 670;
 307, 670;
 437, 670;
 546, 670;
 647, 670;
 731, 670;
 748, 670;
 1156, 670;
 1164, 670;
 1263, 670;
 56, 671;
 166, 671;
 246, 671;
 406, 671;
 568, 671;
 759, 671;
 852, 671;
 1223, 671;
 9, 672;
 122, 672;
 356, 672;
 416, 672;
 564, 672;
 761, 672;
 929, 672;
 1216, 672;
 174, 673;
 215, 673;
 377, 673;
 558, 673;
 740, 673;
 919, 673;
 992, 673;
 1178, 673;
 1183, 673;
 1197, 673;
 1238, 673;
 197, 674;
 300, 674;
 303, 674;
 726, 674;
 1144, 674;
 1206, 674;
 1252, 674;
 97, 675;
 285, 675;
 295, 675;
 542, 675;
 555, 675;
 875, 675;
 982, 675;
 1137, 675;
 1255, 675;
 69, 676;
 88, 676;
 197, 676;
 291, 676;
 530, 676;
 548, 676;
 693, 676;
 714, 676;
 1268, 676;
 263, 677;
 769, 677;
 864, 677;
 1161, 677;
 1273, 677;
 107, 678;
 321, 678;
 527, 678;
 559, 678;
 651, 678;
 886, 678;
 892, 678;
 1167, 678;
 1267, 678;
 39, 679;
 111, 679;
 136, 679;
 226, 679;
 456, 679;
 911, 679;
 1164, 679;
 1198, 679;
 256, 680;
 351, 680;
 356, 680;
 551, 680;
 652, 680;
 707, 680;
 841, 680;
 1194, 680;
 1261, 680;
 1276, 680;
 69, 681;
 119, 681;
 141, 681;
 164, 681;
 187, 681;
 364, 681;
 411, 681;
 427, 681;
 853, 681;
 898, 681;
 1118, 681;
 1187, 681;
 126, 682;
 144, 682;
 192, 682;
 337, 682;
 381, 682;
 477, 682;
 739, 682;
 1212, 682;
 1232, 682;
 1251, 682;
 1260, 682;
 94, 683;
 270, 683;
 684, 683;
 807, 683;
 907, 683;
 992, 683;
 1221, 683;
 19, 684;
 157, 684;
 462, 684;
 983, 684;
 1141, 684;
 1166, 684;
 114, 685;
 129, 685;
 274, 685;
 1215, 685;
 97, 686;
 102, 686;
 228, 686;
 279, 686;
 357, 686;
 511, 686;
 1181, 686;
 1246, 686;
 1253, 686;
 201, 687;
 233, 687;
 371, 687;
 377, 687;
 990, 687;
 1169, 687;
 80, 688;
 111, 688;
 188, 688;
 220, 688;
 241, 688;
 294, 688;
 503, 688;
 1256, 688;
 10, 689;
 48, 689;
 152, 689;
 243, 689;
 541, 689;
 809, 689;
 882, 689;
 1210, 689;
 1219, 689;
 1243, 689;
 178, 690;
 339, 690;
 365, 690;
 530, 690;
 873, 690;
 1249, 690;
 52, 691;
 93, 691;
 112, 691;
 410, 691;
 494, 691;
 861, 691;
 898, 691;
 1200, 691;
 1229, 691;
 43, 692;
 404, 692;
 437, 692;
 460, 692;
 660, 692;
 712, 692;
 753, 692;
 981, 692;
 1170, 692;
 1183, 692;
 1187, 692;
 1267, 692;
 63, 693;
 1142, 693;
 1256, 693;
 10, 694;
 27, 694;
 39, 694;
 192, 694;
 285, 694;
 390, 694;
 448, 694;
 828, 694;
 987, 694;
 1172, 694;
 95, 695;
 97, 695;
 467, 695;
 871, 695;
 974, 695;
 1263, 695;
 68, 696;
 91, 696;
 150, 696;
 199, 696;
 239, 696;
 301, 696;
 402, 696;
 503, 696;
 1145, 696;
 1229, 696;
 12, 697;
 64, 697;
 122, 697;
 195, 697;
 1216, 697;
 1240, 697;
 23, 698;
 111, 698;
 146, 698;
 164, 698;
 910, 698;
 1179, 698;
 1187, 698;
 1258, 698;
 709, 699;
 815, 699;
 841, 699;
 1162, 699;
 1195, 699;
 1203, 699;
 1222, 699;
 1234, 699;
 1243, 699;
 3, 700;
 8, 700;
 128, 700;
 139, 700;
 222, 700;
 361, 700;
 712, 700;
 975, 700;
 1174, 700;
 1269, 700;
 54, 701;
 66, 701;
 98, 701;
 227, 701;
 667, 701;
 887, 701;
 891, 701;
 894, 701;
 157, 702;
 167, 702;
 283, 702;
 319, 702;
 860, 702;
 1167, 702;
 10, 703;
 241, 703;
 482, 703;
 734, 703;
 847, 703;
 1152, 703;
 1229, 703;
 1241, 703;
 1251, 703;
 4, 704;
 15, 704;
 96, 704;
 154, 704;
 198, 704;
 554, 704;
 934, 704;
 960, 704;
 982, 704;
 1216, 704;
 1276, 704;
 78, 705;
 305, 705;
 315, 705;
 913, 705;
 962, 705;
 33, 706;
 48, 706;
 235, 706;
 708, 706;
 795, 706;
 967, 706;
 1209, 706;
 107, 707;
 168, 707;
 190, 707;
 510, 707;
 515, 707;
 793, 707;
 1248, 707;
 52, 708;
 89, 708;
 112, 708;
 159, 708;
 370, 708;
 729, 708;
 1072, 708;
 1214, 708;
 296, 709;
 737, 709;
 745, 709;
 971, 709;
 333, 710;
 835, 710;
 866, 710;
 914, 710;
 936, 710;
 974, 710;
 1176, 710;
 1187, 710;
 189, 711;
 273, 711;
 444, 711;
 814, 711;
 829, 711;
 1224, 711;
 1275, 711;
 29, 712;
 87, 712;
 98, 712;
 486, 712;
 530, 712;
 899, 712;
 964, 712;
 1211, 712;
 1217, 712;
 40, 713;
 52, 713;
 81, 713;
 85, 713;
 123, 713;
 209, 713;
 389, 713;
 635, 713;
 789, 713;
 971, 713;
 75, 714;
 185, 714;
 644, 714;
 686, 714;
 770, 714;
 1173, 714;
 95, 715;
 114, 715;
 171, 715;
 245, 715;
 266, 715;
 360, 715;
 399, 715;
 507, 715;
 803, 715;
 908, 715;
 1254, 715;
 3, 716;
 35, 716;
 45, 716;
 60, 716;
 218, 716;
 275, 716;
 279, 716;
 286, 716;
 312, 716;
 325, 716;
 381, 716;
 410, 716;
 958, 716;
 961, 716;
 1168, 716;
 1207, 716;
 1215, 716;
 1217, 716;
 1268, 716;
 3, 3;
 20, 3;
 120, 3;
 164, 3;
 213, 3;
 371, 3;
 559, 3;
 647, 3;
 862, 3;
 866, 3;
 921, 3;
 1081, 3;
 1119, 3;
 17, 4;
 36, 4;
 48, 4;
 94, 4;
 116, 4;
 190, 4;
 803, 4;
 914, 4;
 997, 4;
 1059, 4;
 1139, 4;
 1266, 4;
 1276, 4;
 134, 5;
 758, 5;
 1002, 5;
 1055, 5;
 1102, 5;
 1123, 5;
 1127, 5;
 1171, 5;
 1233, 5;
 1236, 5;
 1249, 5;
 1253, 5;
 950, 6;
 984, 6;
 1153, 6;
 1215, 6;
 1258, 6;
 60, 7;
 94, 7;
 360, 7;
 596, 7;
 716, 7;
 766, 7;
 853, 7;
 1111, 7;
 8, 8;
 22, 8;
 85, 8;
 143, 8;
 192, 8;
 235, 8;
 277, 8;
 319, 8;
 633, 8;
 647, 8;
 922, 8;
 1212, 8;
 777, 9;
 914, 9;
 954, 9;
 1090, 9;
 1094, 9;
 32, 10;
 51, 10;
 92, 10;
 107, 10;
 126, 10;
 188, 10;
 195, 10;
 205, 10;
 752, 10;
 773, 10;
 887, 10;
 1037, 10;
 1129, 10;
 1142, 10;
 1166, 10;
 1185, 10;
 1265, 10;
 1271, 10;
 103, 11;
 130, 11;
 262, 11;
 493, 11;
 538, 11;
 921, 11;
 1007, 11;
 1102, 11;
 1199, 11;
 55, 12;
 95, 12;
 99, 12;
 551, 12;
 579, 12;
 787, 12;
 1180, 12;
 1186, 12;
 1257, 12;
 115, 13;
 158, 13;
 166, 13;
 224, 13;
 792, 13;
 890, 13;
 1059, 13;
 1097, 13;
 1143, 13;
 1189, 13;
 1194, 13;
 1248, 13;
 69, 14;
 142, 14;
 995, 14;
 1017, 14;
 1183, 14;
 1261, 14;
 109, 15;
 131, 15;
 200, 15;
 272, 15;
 1203, 15;
 1223, 15;
 1230, 15;
 17, 16;
 97, 16;
 265, 16;
 1123, 16;
 1251, 16;
 6, 17;
 20, 17;
 112, 17;
 294, 17;
 716, 17;
 900, 17;
 1241, 17;
 1261, 17;
 51, 18;
 83, 18;
 163, 18;
 271, 18;
 399, 18;
 753, 18;
 868, 18;
 917, 18;
 933, 18;
 1012, 18;
 1097, 18;
 1143, 18;
 1154, 18;
 1160, 18;
 77, 19;
 143, 19;
 153, 19;
 771, 19;
 795, 19;
 921, 19;
 1108, 19;
 1254, 19;
 15, 20;
 653, 20;
 782, 20;
 1063, 20;
 1243, 20;
 193, 21;
 247, 21;
 323, 21;
 876, 21;
 1116, 21;
 1124, 21;
 1175, 21;
 72, 22;
 153, 22;
 279, 22;
 778, 22;
 836, 22;
 986, 22;
 1026, 22;
 1045, 22;
 1266, 22;
 1268, 22;
 40, 23;
 239, 23;
 273, 23;
 686, 23;
 736, 23;
 1002, 23;
 1094, 23;
 29, 24;
 148, 24;
 173, 24;
 829, 24;
 886, 24;
 987, 24;
 1132, 24;
 1195, 24;
 73, 25;
 116, 25;
 232, 25;
 274, 25;
 351, 25;
 740, 25;
 794, 25;
 914, 25;
 1081, 25;
 1200, 25;
 1203, 25;
 35, 26;
 222, 26;
 288, 26;
 296, 26;
 719, 26;
 899, 26;
 1126, 26;
 1217, 26;
 114, 27;
 148, 27;
 219, 27;
 271, 27;
 458, 27;
 562, 27;
 764, 27;
 1002, 27;
 1068, 27;
 1270, 27;
 144, 28;
 820, 28;
 1116, 28;
 1121, 28;
 1160, 28;
 1209, 28;
 153, 29;
 191, 29;
 297, 29;
 734, 29;
 913, 29;
 984, 29;
 997, 29;
 1180, 29;
 1228, 29;
 1242, 29;
 38, 30;
 93, 30;
 687, 30;
 758, 30;
 879, 30;
 1079, 30;
 1212, 30;
 4, 31;
 98, 31;
 419, 31;
 786, 31;
 851, 31;
 874, 31;
 887, 31;
 915, 31;
 921, 31;
 951, 31;
 1033, 31;
 1071, 31;
 1102, 31;
 1152, 31;
 1186, 31;
 1217, 31;
 8, 32;
 45, 32;
 75, 32;
 115, 32;
 1014, 32;
 1128, 32;
 1232, 32;
 59, 33;
 61, 33;
 124, 33;
 337, 33;
 1045, 33;
 1081, 33;
 1168, 33;
 1247, 33;
 31, 34;
 187, 34;
 399, 34;
 824, 34;
 836, 34;
 957, 34;
 967, 34;
 1275, 34;
 12, 35;
 128, 35;
 170, 35;
 240, 35;
 920, 35;
 969, 35;
 1089, 35;
 1099, 35;
 1117, 35;
 1189, 35;
 1271, 35;
 262, 36;
 775, 36;
 1068, 36;
 1155, 36;
 1216, 36;
 1221, 36;
 16, 37;
 40, 37;
 109, 37;
 507, 37;
 921, 37;
 930, 37;
 985, 37;
 1147, 37;
 1232, 37;
 1246, 37;
 10, 38;
 31, 38;
 81, 38;
 646, 38;
 827, 38;
 976, 38;
 1120, 38;
 1144, 38;
 1153, 38;
 1256, 38;
 151, 39;
 169, 39;
 970, 39;
 1005, 39;
 1050, 39;
 1125, 39;
 1131, 39;
 1191, 39;
 1215, 39;
 1245, 39;
 1261, 39;
 140, 40;
 421, 40;
 904, 40;
 948, 40;
 954, 40;
 1011, 40;
 1227, 40;
 15, 41;
 24, 41;
 124, 41;
 190, 41;
 199, 41;
 1164, 41;
 1169, 41;
 62, 42;
 160, 42;
 500, 42;
 521, 42;
 720, 42;
 782, 42;
 863, 42;
 868, 42;
 1066, 42;
 1189, 42;
 1206, 42;
 515, 43;
 565, 43;
 675, 43;
 1222, 43;
 1226, 43;
 1244, 43;
 265, 44;
 297, 44;
 308, 44;
 709, 44;
 847, 44;
 908, 44;
 1005, 44;
 1062, 44;
 1154, 44;
 1257, 44;
 25, 45;
 45, 45;
 122, 45;
 135, 45;
 210, 45;
 516, 45;
 951, 45;
 968, 45;
 1120, 45;
 1124, 45;
 1168, 45;
 1178, 45;
 17, 46;
 201, 46;
 575, 46;
 739, 46;
 984, 46;
 1145, 46;
 1163, 46;
 36, 47;
 360, 47;
 744, 47;
 903, 47;
 1059, 47;
 1137, 47;
 1249, 47;
 8, 48;
 231, 48;
 964, 48;
 1258, 48;
 1275, 48;
 25, 49;
 194, 49;
 261, 49;
 793, 49;
 910, 49;
 1005, 49;
 1118, 49;
 1188, 49;
 1196, 49;
 3, 50;
 204, 50;
 250, 50;
 632, 50;
 1175, 50;
 26, 51;
 30, 51;
 538, 51;
 811, 51;
 822, 51;
 959, 51;
 1095, 51;
 23, 52;
 308, 52;
 400, 52;
 731, 52;
 871, 52;
 889, 52;
 1020, 52;
 1064, 52;
 1142, 52;
 1252, 52;
 56, 53;
 87, 53;
 104, 53;
 128, 53;
 190, 53;
 347, 53;
 637, 53;
 974, 53;
 1136, 53;
 1192, 53;
 1199, 53;
 1263, 53;
 8, 54;
 12, 54;
 38, 54;
 58, 54;
 924, 54;
 970, 54;
 1163, 54;
 1174, 54;
 1207, 54;
 1245, 54;
 78, 55;
 118, 55;
 152, 55;
 393, 55;
 1061, 55;
 9, 56;
 18, 56;
 90, 56;
 140, 56;
 176, 56;
 356, 56;
 474, 56;
 874, 56;
 966, 56;
 1019, 56;
 1029, 56;
 1089, 56;
 1133, 56;
 1165, 56;
 1185, 56;
 1202, 56;
 1267, 56;
 48, 57;
 162, 57;
 361, 57;
 719, 57;
 975, 57;
 993, 57;
 1050, 57;
 1092, 57;
 1137, 57;
 1227, 57;
 1272, 57;
 14, 58;
 25, 58;
 124, 58;
 311, 58;
 472, 58;
 576, 58;
 621, 58;
 1024, 58;
 131, 59;
 218, 59;
 1029, 59;
 1214, 59;
 56, 60;
 100, 60;
 265, 60;
 728, 60;
 880, 60;
 949, 60;
 971, 60;
 978, 60;
 1076, 60;
 1121, 60;
 1206, 60;
 16, 61;
 66, 61;
 103, 61;
 173, 61;
 273, 61;
 303, 61;
 1183, 61;
 21, 62;
 165, 62;
 364, 62;
 486, 62;
 728, 62;
 905, 62;
 968, 62;
 988, 62;
 1163, 62;
 1207, 62;
 1231, 62;
 112, 63;
 299, 63;
 674, 63;
 1070, 63;
 1114, 63;
 15, 64;
 62, 64;
 714, 64;
 69, 65;
 793, 65;
 961, 65;
 1017, 65;
 1048, 65;
 1190, 65;
 1259, 65;
 129, 66;
 153, 66;
 170, 66;
 710, 66;
 712, 66;
 1034, 66;
 1071, 66;
 1254, 66;
 21, 67;
 108, 67;
 167, 67;
 301, 67;
 329, 67;
 1039, 67;
 1194, 67;
 1249, 67;
 1274, 67;
 10, 68;
 533, 68;
 847, 68;
 1108, 68;
 98, 69;
 503, 69;
 994, 69;
 1009, 69;
 1160, 69;
 1229, 69;
 1261, 69;
 153, 70;
 251, 70;
 305, 70;
 353, 70;
 722, 70;
 875, 70;
 1087, 70;
 1100, 70;
 1148, 70;
 1188, 70;
 1197, 70;
 20, 71;
 30, 71;
 60, 71;
 62, 71;
 101, 71;
 299, 71;
 897, 71;
 1152, 71;
 1156, 71;
 1200, 71;
 1204, 71;
 147, 72;
 418, 72;
 493, 72;
 525, 72;
 858, 72;
 995, 72;
 1042, 72;
 1142, 72;
 1185, 72;
 49, 73;
 67, 73;
 131, 73;
 867, 73;
 948, 73;
 958, 73;
 1091, 73;
 1102, 73;
 1174, 73;
 1228, 73;
 1235, 73;
 1244, 73;
 1267, 73;
 5, 74;
 18, 74;
 52, 74;
 164, 74;
 502, 74;
 1128, 74;
 1142, 74;
 1149, 74;
 1214, 74;
 1273, 74;
 193, 75;
 282, 75;
 305, 75;
 1030, 75;
 96, 76;
 122, 76;
 134, 76;
 786, 76;
 951, 76;
 1230, 76;
 176, 77;
 196, 77;
 485, 77;
 1110, 77;
 1137, 77;
 53, 78;
 751, 78;
 830, 78;
 871, 78;
 10, 79;
 1027, 79;
 1097, 79;
 1156, 79;
 1211, 79;
 1217, 79;
 71, 80;
 124, 80;
 683, 80;
 685, 80;
 888, 80;
 991, 80;
 1184, 80;
 1197, 80;
 1233, 80;
 1252, 80;
 1264, 80;
 110, 81;
 128, 81;
 515, 81;
 1061, 81;
 1102, 81;
 1152, 81;
 1161, 81;
 3, 82;
 38, 82;
 86, 82;
 380, 82;
 495, 82;
 645, 82;
 754, 82;
 1074, 82;
 62, 83;
 850, 83;
 890, 83;
 1087, 83;
 1178, 83;
 70, 84;
 179, 84;
 233, 84;
 259, 84;
 266, 84;
 504, 84;
 720, 84;
 1075, 84;
 1123, 84;
 1165, 84;
 1236, 84;
 738, 85;
 929, 85;
 1197, 85;
 47, 86;
 59, 86;
 175, 86;
 500, 86;
 899, 86;
 933, 86;
 943, 86;
 38, 87;
 44, 87;
 485, 87;
 1162, 87;
 176, 88;
 571, 88;
 646, 88;
 948, 88;
 971, 88;
 1167, 88;
 1185, 88;
 1210, 88;
 49, 89;
 172, 89;
 1084, 89;
 147, 90;
 971, 90;
 1227, 90;
 90, 91;
 240, 91;
 979, 91;
 1002, 91;
 1047, 91;
 1117, 91;
 1213, 91;
 1261, 91;
 461, 92;
 544, 92;
 894, 92;
 907, 92;
 1017, 92;
 18, 93;
 49, 93;
 84, 93;
 121, 93;
 130, 93;
 294, 93;
 390, 93;
 1060, 93;
 9, 94;
 141, 94;
 941, 94;
 1044, 94;
 1127, 94;
 1196, 94;
 3, 95;
 126, 95;
 1054, 95;
 1109, 95;
 1160, 95;
 1165, 95;
 1212, 95;
 1254, 95;
 1260, 95;
 686, 96;
 1062, 96;
 1080, 96;
 1104, 96;
 1239, 96;
 465, 97;
 1136, 97;
 1273, 97;
 95, 98;
 255, 98;
 1163, 98;
 1171, 98;
 1188, 98;
 1243, 98;
 13, 99;
 186, 99;
 259, 99;
 352, 99;
 705, 99;
 1065, 99;
 1076, 99;
 1230, 99;
 1241, 99;
 1272, 99;
 56, 100;
 332, 100;
 931, 100;
 1001, 100;
 1181, 100;
 1190, 100;
 1211, 100;
 1254, 100;
 251, 101;
 1100, 101;
 13, 102;
 109, 102;
 673, 102;
 919, 102;
 956, 102;
 1148, 102;
 420, 103;
 730, 103;
 914, 103;
 1130, 103;
 1230, 103;
 88, 104;
 122, 104;
 243, 104;
 740, 104;
 919, 104;
 1107, 104;
 1180, 104;
 503, 105;
 943, 105;
 1165, 105;
 114, 106;
 784, 106;
 787, 106;
 938, 106;
 1145, 106;
 1168, 106;
 46, 107;
 57, 107;
